5093012872628956,2809,429,229,上海,凡事千万不要all in#再见爱人##再见爱人4微博观察团# http://t.cn/A6n2usmC ​,72,2024-10-24,热门,https://weibo.com/5093012872628956/OD1GLb1Uw,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/001Y07Bxly8hh0yuu02k9j60u00u0wfw02.jpg?KID=imgbed,tva&Expires=1729876445&ssig=2aCkniwU0x",胡彦斌,https://weibo.com/u/1802742227,0
5093152689750188,3685,286,328,陕西,刚刚《少年的你》上映5周年了 ​,31,2024-10-25,热门,https://weibo.com/5093152689750188/OD5kgEUt6,"https://tvax1.sinaimg.cn/crop.0.0.439.439.180/0061aNvTly8h8vdlbeux2j30c80c8aaf.jpg?KID=imgbed,tva&Expires=1729876445&ssig=DVCBFjqQZT",刚刚,https://weibo.com/u/5514146941,0
5093374312581947,13465,1388,4185,河北,"#王勉吸妃驾到#💫#王勉闻香包猜香料#
我嘞个超绝蚂蝗啊王勉你才是真正的吸贵妃吧这期国医少年志闻香包猜香料的时候王勉直接把整个香包怼进鼻孔里猛吸一口鼻子都吸到变形的样子也太搞笑了一吸一个不吱声你倒是上头了我脑子好像有点缺氧了
勉子哥在旁边吸得正享受的时候旁边的敖子逸 ​",396,2024-10-25,热门,https://weibo.com/5093374312581947/ODb5JaPGj,"https://tvax2.sinaimg.cn/crop.0.0.940.940.180/006Z5GR9ly8h9jo7uh47rj30q40q477f.jpg?KID=imgbed,tva&Expires=1729876445&ssig=DznLbNtyZ1",追星少女杨淑芬,https://weibo.com/u/6399509871,1
5092975447900574,2104,138,58,辽宁,刘爽投资亏光葛夕嫁妆 我的天谁要是赔光我的钱还骗我我会跟他拼命姐真的是菩萨#刘爽 #葛夕 #再见爱人 http://t.cn/A6n2aIZR ​,119,2024-10-24,热门,https://weibo.com/5092975447900574/OD0Iox9iC,"https://tvax3.sinaimg.cn/crop.0.0.996.996.180/006V7Y6ply8fsdeqkm2kgj30ro0rowhq.jpg?KID=imgbed,tva&Expires=1729876445&ssig=A6NQhuSc%2Fw",24小时在线冲浪,https://weibo.com/u/6340947477,0
5093307082867068,115824,8674,105054,北京,"#赴山海官宣杀青# 
初心如磐未曾改天涯驰骋意难休
秋水乘舟入光影赴山海盼相见肖明明/萧秋水/李沉舟@成毅 #赴山海# ​",117,2024-10-25,热门,https://weibo.com/5093307082867068/OD9lic1R2,"https://tvax3.sinaimg.cn/crop.0.0.512.512.180/008DPRAdly8hp8z9cp7hhj30e80e8wf1.jpg?KID=imgbed,tva&Expires=1729876445&ssig=YTsQy9a0WQ",赴山海官微,https://weibo.com/u/7917700465,0
5093313013354518,1095,28,19,新疆,"#宁艺卓[超话]#[亲亲]#Giselle亲了宁艺卓#[努力]#宁艺卓# 
封面图选的好
百万播放量少不了
因为选了宁宁的神图当封面
每一个路人都会因为被美到点进去看[亲亲] ​",148,2024-10-25,热门,https://weibo.com/5093313013354518/OD9uRe4F8,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/0070qhahly8hus5vipnd6j30u00u0769.jpg?KID=imgbed,tva&Expires=1729876445&ssig=U9vZYlXBzr",喧·哗,https://weibo.com/u/6419192337,0
5093325931283408,689,12,1,辽宁,终于判了个死刑的你支不支持拐卖儿童一律死刑#余华英重审一审死刑##余华英当庭上诉# http://t.cn/A6nyKt47 ​,103,2024-10-25,热门,https://weibo.com/5093325931283408/OD9PH5nS8,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/46e336daly8gzff9ay63nj20u00u075k.jpg?KID=imgbed,tva&Expires=1729876445&ssig=qGJmsEZtFO",帅车评,https://weibo.com/u/1189295834,1
5091986220777763,148568,9678,47248,天津,"#TF_ING[超话]##2024亚洲青年音乐盛典#  
新青年•向未来@AYMF亚洲青年音乐盛典 
11月3日重庆龙兴足球场我们不见不散 http://t.cn/A6n7PN15 ​",134,2024-10-21,热门,https://weibo.com/5091986220777763/OCAYS3gkz,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/008rzwG0ly8htf08vv579j30u00u0js2.jpg?KID=imgbed,tva&Expires=1729876445&ssig=FrGyU201Lp",TF_ING,https://weibo.com/u/7736490820,0
5092662179271085,60699,17367,159427,北京,"我和小狗都已经戴上帽子了🐶
小狗提醒天气转冷小心着凉大家记得加衣

#好事多墨##一条微博记录霜降# ​",101,2024-10-23,热门,https://weibo.com/5092662179271085/OCSz7CTPD,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/008x4MJhly8huamu0v0brj30u00u0acu.jpg?KID=imgbed,tva&Expires=1729876445&ssig=OyqmXyu2Lw",TF家族-张子墨,https://weibo.com/u/7817822375,0
5093288207452192,34,13,11,美国,"联合国作为世界上唯一真正具有普遍性的全球组织是应对仅靠一个国家无法得到解决的跨国界问题的最重要论坛联合国的工作主要集中在和平与安全、可持续发展、人权和人道主义援助者四大领域我们积极地为地球上每一个地方、每一位需要帮助的人民服务

联合国的工作包括
🇺🇳 预防冲突
🇺? ​",461,2024-10-25,热门,https://weibo.com/5093288207452192/OD8QQvgEE,"https://tvax1.sinaimg.cn/crop.0.0.600.600.180/001RFrR3ly8hdgco0yhkbj60go0go0vc02.jpg?KID=imgbed,tva&Expires=1729876445&ssig=BvtW%2Fqoos%2B",联合国,https://weibo.com/u/1709157165,0
5093064437924711,8880,1458,4517,陕西,"#锦绣安宁 第一次见大牢里这么多人#

锦绣安宁大牢里也能修罗场罗宜宁的身边只要同时出现罗慎远和陆嘉学气氛就会变得微妙起来[喵喵]
陆嘉学现在已经基本确定了罗宜宁就是他寻找多年的眉眉所以得知罗宜宁被冤入狱马上冲到大牢就想要带着宜宁走但罗宜宁依旧在意两人以前发生过的事不愿意和他 ​",534,2024-10-24,热门,https://weibo.com/5093064437924711/OD31VxfzV,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/005JMuHHly8hjkczzcdetj30u00u03zm.jpg?KID=imgbed,tva&Expires=1729876446&ssig=wKjjTNnq6V",苏汶涛,https://weibo.com/u/5257157053,1
5093107177099771,1225,537,700,江苏,"wdx #魏大勋西装live# wdx#魏大勋史野# 

有魏大勋这么伟大的模特必须速一下[抓狂][抓狂][抓狂][抓狂]（手法生疏但奋笔疾书版） ​",119,2024-10-24,热门,https://weibo.com/5093107177099771/OD48RtMYr,"https://tvax2.sinaimg.cn/crop.0.0.960.960.180/008vapk0ly8huteqcodg2j30qo0qo0ur.jpg?KID=imgbed,tva&Expires=1729876446&ssig=6ZrEdpDfz7",桉冬_,https://weibo.com/u/7789609692,0
5092695662138352,7906,1143,2207,山西,"#宋亚轩沈腾做饭全是喜剧效果#

太对味儿了宋亚轩和沈腾一开口就是熟悉的互怼🈶
《这不有磨🔪的吗》《别把肚皮咔嚓咯》《别把灶颠烂了腾哥》你俩在一起就没有能掉地上的梗[酷]一顿饭做出来全是喜剧效果我们哥弟欢喜冤家上大分#现在就出发# http://t.cn/A6nAUlWF ​",256,2024-10-23,热门,https://weibo.com/5092695662138352/OCTr88Yhy,"https://tvax3.sinaimg.cn/crop.0.0.750.750.180/006MaaAOly8ga5r1705c4j30ku0ku3z3.jpg?KID=imgbed,tva&Expires=1729876446&ssig=t5c9efTf8J",北岛,https://weibo.com/u/6208485122,0
5092001192086922,126627,20130,91280,北京,在盈动的宇宙跌入充满生机的书海想象与@摩登兄弟刘宇宁 一起看这星光杳杳✨ http://t.cn/A6n7zrzl ​,95,2024-10-21,热门,https://weibo.com/5092001192086922/OCBn18KU2,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/007Z6Djfly8hldzi7n7acj30u00u040u.jpg?KID=imgbed,tva&Expires=1729876446&ssig=L6opNtxGkL",刘宇宁LYN工作室,https://weibo.com/u/7315867397,0
5093149611917524,4251,89,64,江苏,"#地坛偶遇丁程鑫宋亚轩张真源#

原来是去和认养的树🌲合照了哇[抱一抱] ​",68,2024-10-24,热门,https://weibo.com/5093149611917524/OD5fj82PO,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/cf8b13d6ly8hp709tqc6zj20u00u0ju1.jpg?KID=imgbed,tva&Expires=1729876446&ssig=Bu2I8RrmUp",Shoushou君,https://weibo.com/u/3481998294,0
5092666980698025,142495,19484,97479,北京,#王者荣耀共创之夜全阵容海报# 共创之夜邀约已至10月27日17:30和@摩登兄弟刘宇宁 一起奔赴峡谷听动人的峡谷CP故事 ​,114,2024-10-23,热门,https://weibo.com/5092666980698025/OCSGS2VAt,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.180/007Z6Djfly8hldzi7n7acj30u00u040u.jpg?KID=imgbed,tva&Expires=1729876446&ssig=L6opNtxGkL",刘宇宁LYN工作室,https://weibo.com/u/7315867397,0
5092190168288433,10100,683,115,无,#9个月婴儿离世未被留骨灰家属获赔4万#【#9个月婴儿离世被火化后未留骨灰#家长将医院殡仪馆告上法庭】近日重庆沙坪坝法院审理了一起侵权责任纠纷案件2023年胡某、陈某9个月大的女儿因病在医院治疗后不幸离世家长委托医院太平间工作人员刘某处理婴儿遗体刘某将遗体交到某殡仪馆殡仪馆工 ​,996,2024-10-22,热门,https://weibo.com/5092190168288433/OCGhOyMcp,"https://tvax3.sinaimg.cn/crop.0.0.590.590.180/002c6guQly8hksm8b8b64j60ge0geaal02.jpg?KID=imgbed,tva&Expires=1729876446&ssig=fqOY5g43To",齐鲁晚报,https://weibo.com/u/2011075080,0
5093090578926562,47581,15555,12819,北京,#任嘉伦[超话]#  即使身处缤纷世界你也是最亮眼那抹色彩@任嘉伦Allen [给你小心心]#任苒时光# ​,89,2024-10-24,热门,https://weibo.com/5093090578926562/OD3I5BscO,"https://tvax4.sinaimg.cn/crop.0.0.1079.1079.180/006HcgKlly8htn1hb3fgsj30tz0tzwi3.jpg?KID=imgbed,tva&Expires=1729876446&ssig=6N5yWguHoJ",任嘉伦工作室,https://weibo.com/u/6135103753,0
5092685074925971,48,4,5,北京,"#华为纯血鸿蒙9月底推出正式版#华为鸿蒙发布会# 看这标题是不是有疑问大家第一反应就是就华为和台积电早就互相拉黑撕逼了好吗老死不带往来的那种

嗯这才有意思呢我们都这么以为但是就在这两天老美那爆炸了.... http://t.cn/A6nAhys2 ​",238,2024-10-23,热门,https://weibo.com/5092685074925971/OCTa3kFt9,"https://tvax4.sinaimg.cn/crop.0.0.852.852.180/005Q62Daly8hg5mdrh18gj30no0nowft.jpg?KID=imgbed,tva&Expires=1729876446&ssig=5sy%2B43XnUe",就是酥梨,https://weibo.com/u/5350473716,0
5093484585029949,123,0,0,广东,"哈里斯宣布当选总统后将把零元购每日额度提高到1500美元1500美元*365天=547500美元按照7.1291汇率相当于3905377.25 元人民币也就是每年近400万元

冷知识1共和党长期执政的得克萨斯州的零元购标准是2500美元
冷知识2在中国如果店里有店员进入店内不顾店员阻拦或者威胁店员让其不 ​",326,2024-10-25,热门,https://weibo.com/5093484585029949/ODdXAl6wd,"https://tvax1.sinaimg.cn/crop.0.0.512.512.180/6631f351ly8hut06w2osij20e80e8aa5.jpg?KID=imgbed,tva&Expires=1729876446&ssig=nVR5%2FZoOTU",丽姐说市,https://weibo.com/u/1714549585,1
5093062152028875,493,26,30,无,【#寻亲家长给杨妞花姐妹过生日#你就是我们的女儿 是我们的骄傲】10月25日上午9点半贵阳市中级人民法院将对余华英拐卖儿童案重审一审进行宣判10月24日宣判前日#杨妞花等被拐受害人及家属抵达贵阳#寻亲家长们给@杨妞花 和杨桑英买了蛋糕为两姐妹过了一场特别的生日恭喜两个女孩重生我 ​,535,2024-10-24,热门,https://weibo.com/5093062152028875/OD2Yf8vNN,"https://tvax2.sinaimg.cn/crop.0.0.600.600.180/622e6e3bly8h8vikrfgjrj20go0gojrz.jpg?KID=imgbed,tva&Expires=1729876447&ssig=Qda5xsVWKX",百姓关注,https://weibo.com/u/1647210043,0
5092972376885747,8819,1046,244,北京,#offer6迈入大湾区跨境争议解决#非常期待看到实习生们在新课题中思维的碰撞相信他们的多样视角和创意火花将带来意想不到的惊喜和解决方案🌟💪#令人心动的offer# http://t.cn/A6n2Xl0S ​,178,2024-10-24,热门,https://weibo.com/5092972376885747/OD0DrsTir,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.180/e9f77269ly8gid9shygc5j20u00u0dib.jpg?KID=imgbed,tva&Expires=1729876447&ssig=8kI%2FlXjSFm",何运晨Yancy,https://weibo.com/u/3925308009,0
5093455259238970,6430,1188,3504,江苏,"#何广智说话一股班味#

何广智这是真把领队当成班上了说话一股班味黄曦彦聊到自己进娱乐圈前想当导游

黄曦彦边旅行边工作是最快乐的这是我以前本来想当导游的初衷
哈妮克孜那爱好变成工作以后你会不会讨厌
黄曦彦 工作你有兴趣的话就会一直很喜欢每天都会面对不一样的客人
何 ​",410,2024-10-25,热门,https://weibo.com/5093455259238970/ODdchCLtE,"https://tvax3.sinaimg.cn/crop.0.0.1023.1023.180/0067QcOPly8hqhbzb9ohoj30sf0sfq45.jpg?KID=imgbed,tva&Expires=1729876447&ssig=eqPI4rdzMy",季若颜,https://weibo.com/u/5612673679,1
5092281176294937,19615,28975,45501,北京,第一章回国越秦开始搞事业了💪#春花焰# http://t.cn/A6nz9lnm ​,63,2024-10-22,热门,https://weibo.com/5092281176294937/OCIEBqpBf,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.180/006ZXlnAly8hidfom238kj30u00u0dhz.jpg?KID=imgbed,tva&Expires=1729876447&ssig=2yF8q2y3L6",Biiiii毕雯珺,https://weibo.com/u/6412297026,1
